binomial_name,country,continent,group,year_last_seen,threat_NA,action_NA,red_list_category,threat,threathened,action,actioned
Acalypha wilderi,Cook Islands,Oceania,Flowering Plant,1920-1939,NA,1,Extinct,BRU,0,EA,0
Acalypha wilderi,Cook Islands,Oceania,Flowering Plant,1920-1939,NA,1,Extinct,RCD,1,LWP,0
Acalypha wilderi,Cook Islands,Oceania,Flowering Plant,1920-1939,NA,1,Extinct,RCD,1,SM,0
Acalypha wilderi,Cook Islands,Oceania,Flowering Plant,1920-1939,NA,1,Extinct,RCD,1,LP,0
Acalypha wilderi,Cook Islands,Oceania,Flowering Plant,1920-1939,NA,1,Extinct,RCD,1,RM,0
Acalypha wilderi,Cook Islands,Oceania,Flowering Plant,1920-1939,NA,1,Extinct,RCD,1,EA,0
Acalypha wilderi,Cook Islands,Oceania,Flowering Plant,1920-1939,NA,1,Extinct,ISGD,1,LWP,0
Acalypha wilderi,Cook Islands,Oceania,Flowering Plant,1920-1939,NA,1,Extinct,ISGD,1,SM,0
Acalypha wilderi,Cook Islands,Oceania,Flowering Plant,1920-1939,NA,1,Extinct,ISGD,1,LP,0
Acalypha wilderi,Cook Islands,Oceania,Flowering Plant,1920-1939,NA,1,Extinct,ISGD,1,RM,0
Acalypha wilderi,Cook Islands,Oceania,Flowering Plant,1920-1939,NA,1,Extinct,ISGD,1,EA,0
Acalypha wilderi,Cook Islands,Oceania,Flowering Plant,1920-1939,NA,1,Extinct,EPM,0,LWP,0
Acalypha wilderi,Cook Islands,Oceania,Flowering Plant,1920-1939,NA,1,Extinct,EPM,0,SM,0
Acalypha wilderi,Cook Islands,Oceania,Flowering Plant,1920-1939,NA,1,Extinct,EPM,0,LP,0
Acalypha wilderi,Cook Islands,Oceania,Flowering Plant,1920-1939,NA,1,Extinct,EPM,0,RM,0
Acalypha wilderi,Cook Islands,Oceania,Flowering Plant,1920-1939,NA,1,Extinct,EPM,0,EA,0
Acalypha wilderi,Cook Islands,Oceania,Flowering Plant,1920-1939,NA,1,Extinct,CC,0,LWP,0
Acalypha wilderi,Cook Islands,Oceania,Flowering Plant,1920-1939,NA,1,Extinct,CC,0,SM,0
Acalypha wilderi,Cook Islands,Oceania,Flowering Plant,1920-1939,NA,1,Extinct,CC,0,LP,0
Acalypha wilderi,Cook Islands,Oceania,Flowering Plant,1920-1939,NA,1,Extinct,CC,0,RM,0
Acalypha wilderi,Cook Islands,Oceania,Flowering Plant,1920-1939,NA,1,Extinct,CC,0,EA,0
Acalypha wilderi,Cook Islands,Oceania,Flowering Plant,1920-1939,NA,1,Extinct,HID,0,LWP,0
Acalypha wilderi,Cook Islands,Oceania,Flowering Plant,1920-1939,NA,1,Extinct,HID,0,SM,0
Acalypha wilderi,Cook Islands,Oceania,Flowering Plant,1920-1939,NA,1,Extinct,HID,0,LP,0
Acalypha wilderi,Cook Islands,Oceania,Flowering Plant,1920-1939,NA,1,Extinct,HID,0,RM,0
Acalypha wilderi,Cook Islands,Oceania,Flowering Plant,1920-1939,NA,1,Extinct,HID,0,EA,0
Acalypha wilderi,Cook Islands,Oceania,Flowering Plant,1920-1939,NA,1,Extinct,P,0,LWP,0
Acalypha wilderi,Cook Islands,Oceania,Flowering Plant,1920-1939,NA,1,Extinct,P,0,SM,0
Acalypha wilderi,Cook Islands,Oceania,Flowering Plant,1920-1939,NA,1,Extinct,P,0,LP,0
Acalypha wilderi,Cook Islands,Oceania,Flowering Plant,1920-1939,NA,1,Extinct,P,0,RM,0
Acalypha wilderi,Cook Islands,Oceania,Flowering Plant,1920-1939,NA,1,Extinct,P,0,EA,0
Acalypha wilderi,Cook Islands,Oceania,Flowering Plant,1920-1939,NA,1,Extinct,TS,1,LWP,0
Acalypha wilderi,Cook Islands,Oceania,Flowering Plant,1920-1939,NA,1,Extinct,TS,1,SM,0
Acalypha wilderi,Cook Islands,Oceania,Flowering Plant,1920-1939,NA,1,Extinct,TS,1,LP,0
Acalypha wilderi,Cook Islands,Oceania,Flowering Plant,1920-1939,NA,1,Extinct,TS,1,RM,0
Acalypha wilderi,Cook Islands,Oceania,Flowering Plant,1920-1939,NA,1,Extinct,TS,1,EA,0
Acalypha wilderi,Cook Islands,Oceania,Flowering Plant,1920-1939,NA,1,Extinct,NSM,0,LWP,0
Acalypha wilderi,Cook Islands,Oceania,Flowering Plant,1920-1939,NA,1,Extinct,NSM,0,SM,0
Acalypha wilderi,Cook Islands,Oceania,Flowering Plant,1920-1939,NA,1,Extinct,NSM,0,LP,0
Acalypha wilderi,Cook Islands,Oceania,Flowering Plant,1920-1939,NA,1,Extinct,NSM,0,RM,0
Acalypha wilderi,Cook Islands,Oceania,Flowering Plant,1920-1939,NA,1,Extinct,NSM,0,EA,0
Acalypha wilderi,Cook Islands,Oceania,Flowering Plant,1920-1939,NA,1,Extinct,GE,0,LWP,0
Acalypha wilderi,Cook Islands,Oceania,Flowering Plant,1920-1939,NA,1,Extinct,GE,0,SM,0
Acalypha wilderi,Cook Islands,Oceania,Flowering Plant,1920-1939,NA,1,Extinct,GE,0,LP,0
Acalypha wilderi,Cook Islands,Oceania,Flowering Plant,1920-1939,NA,1,Extinct,GE,0,RM,0
Acalypha wilderi,Cook Islands,Oceania,Flowering Plant,1920-1939,NA,1,Extinct,GE,0,EA,0
Acer hilaense,China,Asia,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,AA,0,LWP,0
Acer hilaense,China,Asia,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,AA,0,SM,1
Acer hilaense,China,Asia,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,AA,0,LP,0
Acer hilaense,China,Asia,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,AA,0,RM,0
Acer hilaense,China,Asia,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,AA,0,EA,0
Acer hilaense,China,Asia,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,BRU,0,LWP,0
Acer hilaense,China,Asia,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,BRU,0,SM,1
Acer hilaense,China,Asia,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,BRU,0,LP,0
Acer hilaense,China,Asia,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,BRU,0,RM,0
Acer hilaense,China,Asia,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,BRU,0,EA,0
Acer hilaense,China,Asia,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,RCD,1,LWP,0
Acer hilaense,China,Asia,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,RCD,1,SM,1
Acer hilaense,China,Asia,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,RCD,1,LP,0
Acer hilaense,China,Asia,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,RCD,1,RM,0
Acer hilaense,China,Asia,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,RCD,1,EA,0
Acer hilaense,China,Asia,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,ISGD,0,LWP,0
Acer hilaense,China,Asia,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,ISGD,0,SM,1
Acer hilaense,China,Asia,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,ISGD,0,LP,0
Acer hilaense,China,Asia,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,ISGD,0,RM,0
Acer hilaense,China,Asia,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,ISGD,0,EA,0
Acer hilaense,China,Asia,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,EPM,0,LWP,0
Acer hilaense,China,Asia,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,EPM,0,SM,1
Acer hilaense,China,Asia,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,EPM,0,LP,0
Acer hilaense,China,Asia,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,EPM,0,RM,0
Acer hilaense,China,Asia,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,EPM,0,EA,0
Acer hilaense,China,Asia,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,CC,0,LWP,0
Acer hilaense,China,Asia,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,CC,0,SM,1
Acer hilaense,China,Asia,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,CC,0,LP,0
Acer hilaense,China,Asia,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,CC,0,RM,0
Acer hilaense,China,Asia,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,CC,0,EA,0
Acer hilaense,China,Asia,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,HID,0,LWP,0
Acer hilaense,China,Asia,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,HID,0,SM,1
Acer hilaense,China,Asia,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,HID,0,LP,0
Acer hilaense,China,Asia,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,HID,0,RM,0
Acer hilaense,China,Asia,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,HID,0,EA,0
Acer hilaense,China,Asia,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,P,0,LWP,0
Acer hilaense,China,Asia,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,P,0,SM,1
Acer hilaense,China,Asia,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,P,0,LP,0
Acer hilaense,China,Asia,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,P,0,RM,0
Acer hilaense,China,Asia,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,P,0,EA,0
Acer hilaense,China,Asia,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,TS,0,LWP,0
Acer hilaense,China,Asia,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,TS,0,SM,1
Acer hilaense,China,Asia,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,TS,0,LP,0
Acer hilaense,China,Asia,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,TS,0,RM,0
Acer hilaense,China,Asia,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,TS,0,EA,0
Acer hilaense,China,Asia,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,NSM,0,LWP,0
Acer hilaense,China,Asia,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,NSM,0,SM,1
Acer hilaense,China,Asia,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,NSM,0,LP,0
Acer hilaense,China,Asia,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,NSM,0,RM,0
Acer hilaense,China,Asia,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,NSM,0,EA,0
Acer hilaense,China,Asia,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,GE,0,LWP,0
Acer hilaense,China,Asia,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,GE,0,SM,1
Acer hilaense,China,Asia,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,GE,0,LP,0
Acer hilaense,China,Asia,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,GE,0,RM,0
Acer hilaense,China,Asia,Flowering Plant,1920-1939,NA,NA,Extinct in the Wild,GE,0,EA,0
Achyranthes atollensis,United States,North America,Flowering Plant,1960-1979,NA,1,Extinct,AA,0,LWP,0
Achyranthes atollensis,United States,North America,Flowering Plant,1960-1979,NA,1,Extinct,AA,0,SM,0
Achyranthes atollensis,United States,North America,Flowering Plant,1960-1979,NA,1,Extinct,AA,0,LP,0
Achyranthes atollensis,United States,North America,Flowering Plant,1960-1979,NA,1,Extinct,AA,0,RM,0
Achyranthes atollensis,United States,North America,Flowering Plant,1960-1979,NA,1,Extinct,AA,0,EA,0
Achyranthes atollensis,United States,North America,Flowering Plant,1960-1979,NA,1,Extinct,BRU,0,LWP,0
Achyranthes atollensis,United States,North America,Flowering Plant,1960-1979,NA,1,Extinct,BRU,0,SM,0
Achyranthes atollensis,United States,North America,Flowering Plant,1960-1979,NA,1,Extinct,BRU,0,LP,0
Achyranthes atollensis,United States,North America,Flowering Plant,1960-1979,NA,1,Extinct,BRU,0,RM,0
Achyranthes atollensis,United States,North America,Flowering Plant,1960-1979,NA,1,Extinct,BRU,0,EA,0
Achyranthes atollensis,United States,North America,Flowering Plant,1960-1979,NA,1,Extinct,RCD,1,LWP,0
Achyranthes atollensis,United States,North America,Flowering Plant,1960-1979,NA,1,Extinct,RCD,1,SM,0
Achyranthes atollensis,United States,North America,Flowering Plant,1960-1979,NA,1,Extinct,RCD,1,LP,0
Achyranthes atollensis,United States,North America,Flowering Plant,1960-1979,NA,1,Extinct,RCD,1,RM,0
Achyranthes atollensis,United States,North America,Flowering Plant,1960-1979,NA,1,Extinct,RCD,1,EA,0
Achyranthes atollensis,United States,North America,Flowering Plant,1960-1979,NA,1,Extinct,ISGD,1,LWP,0
Achyranthes atollensis,United States,North America,Flowering Plant,1960-1979,NA,1,Extinct,ISGD,1,SM,0
Achyranthes atollensis,United States,North America,Flowering Plant,1960-1979,NA,1,Extinct,ISGD,1,LP,0
Achyranthes atollensis,United States,North America,Flowering Plant,1960-1979,NA,1,Extinct,ISGD,1,RM,0
Achyranthes atollensis,United States,North America,Flowering Plant,1960-1979,NA,1,Extinct,ISGD,1,EA,0
Achyranthes atollensis,United States,North America,Flowering Plant,1960-1979,NA,1,Extinct,EPM,0,LWP,0
Achyranthes atollensis,United States,North America,Flowering Plant,1960-1979,NA,1,Extinct,EPM,0,SM,0
Achyranthes atollensis,United States,North America,Flowering Plant,1960-1979,NA,1,Extinct,EPM,0,LP,0
Achyranthes atollensis,United States,North America,Flowering Plant,1960-1979,NA,1,Extinct,EPM,0,RM,0
Achyranthes atollensis,United States,North America,Flowering Plant,1960-1979,NA,1,Extinct,EPM,0,EA,0
Achyranthes atollensis,United States,North America,Flowering Plant,1960-1979,NA,1,Extinct,CC,0,LWP,0
Achyranthes atollensis,United States,North America,Flowering Plant,1960-1979,NA,1,Extinct,CC,0,SM,0
Achyranthes atollensis,United States,North America,Flowering Plant,1960-1979,NA,1,Extinct,CC,0,LP,0
Achyranthes atollensis,United States,North America,Flowering Plant,1960-1979,NA,1,Extinct,CC,0,RM,0
Achyranthes atollensis,United States,North America,Flowering Plant,1960-1979,NA,1,Extinct,CC,0,EA,0
Achyranthes atollensis,United States,North America,Flowering Plant,1960-1979,NA,1,Extinct,HID,0,LWP,0
Achyranthes atollensis,United States,North America,Flowering Plant,1960-1979,NA,1,Extinct,HID,0,SM,0
Achyranthes atollensis,United States,North America,Flowering Plant,1960-1979,NA,1,Extinct,HID,0,LP,0
Achyranthes atollensis,United States,North America,Flowering Plant,1960-1979,NA,1,Extinct,HID,0,RM,0
Achyranthes atollensis,United States,North America,Flowering Plant,1960-1979,NA,1,Extinct,HID,0,EA,0
Achyranthes atollensis,United States,North America,Flowering Plant,1960-1979,NA,1,Extinct,P,0,LWP,0
Achyranthes atollensis,United States,North America,Flowering Plant,1960-1979,NA,1,Extinct,P,0,SM,0
Achyranthes atollensis,United States,North America,Flowering Plant,1960-1979,NA,1,Extinct,P,0,LP,0
Achyranthes atollensis,United States,North America,Flowering Plant,1960-1979,NA,1,Extinct,P,0,RM,0
Achyranthes atollensis,United States,North America,Flowering Plant,1960-1979,NA,1,Extinct,P,0,EA,0
Achyranthes atollensis,United States,North America,Flowering Plant,1960-1979,NA,1,Extinct,TS,0,LWP,0
Achyranthes atollensis,United States,North America,Flowering Plant,1960-1979,NA,1,Extinct,TS,0,SM,0
Achyranthes atollensis,United States,North America,Flowering Plant,1960-1979,NA,1,Extinct,TS,0,LP,0
Achyranthes atollensis,United States,North America,Flowering Plant,1960-1979,NA,1,Extinct,TS,0,RM,0
Achyranthes atollensis,United States,North America,Flowering Plant,1960-1979,NA,1,Extinct,TS,0,EA,0
Achyranthes atollensis,United States,North America,Flowering Plant,1960-1979,NA,1,Extinct,NSM,0,LWP,0
Achyranthes atollensis,United States,North America,Flowering Plant,1960-1979,NA,1,Extinct,NSM,0,SM,0
Achyranthes atollensis,United States,North America,Flowering Plant,1960-1979,NA,1,Extinct,NSM,0,LP,0
Achyranthes atollensis,United States,North America,Flowering Plant,1960-1979,NA,1,Extinct,NSM,0,RM,0
Achyranthes atollensis,United States,North America,Flowering Plant,1960-1979,NA,1,Extinct,NSM,0,EA,0
Achyranthes atollensis,United States,North America,Flowering Plant,1960-1979,NA,1,Extinct,GE,0,LWP,0
Achyranthes atollensis,United States,North America,Flowering Plant,1960-1979,NA,1,Extinct,GE,0,SM,0
Achyranthes atollensis,United States,North America,Flowering Plant,1960-1979,NA,1,Extinct,GE,0,LP,0
Achyranthes atollensis,United States,North America,Flowering Plant,1960-1979,NA,1,Extinct,GE,0,RM,0
Achyranthes atollensis,United States,North America,Flowering Plant,1960-1979,NA,1,Extinct,GE,0,EA,0
Adenophorus periens,United States,North America,Ferns and Allies,2000-2020,NA,NA,Extinct,AA,0,LWP,1
Adenophorus periens,United States,North America,Ferns and Allies,2000-2020,NA,NA,Extinct,AA,0,SM,0
Adenophorus periens,United States,North America,Ferns and Allies,2000-2020,NA,NA,Extinct,AA,0,LP,0
Adenophorus periens,United States,North America,Ferns and Allies,2000-2020,NA,NA,Extinct,AA,0,RM,1
Adenophorus periens,United States,North America,Ferns and Allies,2000-2020,NA,NA,Extinct,AA,0,EA,0
Adenophorus periens,United States,North America,Ferns and Allies,2000-2020,NA,NA,Extinct,BRU,0,LWP,1
Adenophorus periens,United States,North America,Ferns and Allies,2000-2020,NA,NA,Extinct,BRU,0,SM,0
Adenophorus periens,United States,North America,Ferns and Allies,2000-2020,NA,NA,Extinct,BRU,0,LP,0
Adenophorus periens,United States,North America,Ferns and Allies,2000-2020,NA,NA,Extinct,BRU,0,RM,1
Adenophorus periens,United States,North America,Ferns and Allies,2000-2020,NA,NA,Extinct,BRU,0,EA,0
Adenophorus periens,United States,North America,Ferns and Allies,2000-2020,NA,NA,Extinct,RCD,0,LWP,1
Adenophorus periens,United States,North America,Ferns and Allies,2000-2020,NA,NA,Extinct,RCD,0,SM,0
Adenophorus periens,United States,North America,Ferns and Allies,2000-2020,NA,NA,Extinct,RCD,0,LP,0
Adenophorus periens,United States,North America,Ferns and Allies,2000-2020,NA,NA,Extinct,RCD,0,RM,1
Adenophorus periens,United States,North America,Ferns and Allies,2000-2020,NA,NA,Extinct,RCD,0,EA,0
Adenophorus periens,United States,North America,Ferns and Allies,2000-2020,NA,NA,Extinct,ISGD,1,LWP,1
Adenophorus periens,United States,North America,Ferns and Allies,2000-2020,NA,NA,Extinct,ISGD,1,SM,0
Adenophorus periens,United States,North America,Ferns and Allies,2000-2020,NA,NA,Extinct,ISGD,1,LP,0
Adenophorus periens,United States,North America,Ferns and Allies,2000-2020,NA,NA,Extinct,ISGD,1,RM,1
Adenophorus periens,United States,North America,Ferns and Allies,2000-2020,NA,NA,Extinct,ISGD,1,EA,0
Adenophorus periens,United States,North America,Ferns and Allies,2000-2020,NA,NA,Extinct,EPM,0,LWP,1
Adenophorus periens,United States,North America,Ferns and Allies,2000-2020,NA,NA,Extinct,EPM,0,SM,0
Adenophorus periens,United States,North America,Ferns and Allies,2000-2020,NA,NA,Extinct,EPM,0,LP,0
Adenophorus periens,United States,North America,Ferns and Allies,2000-2020,NA,NA,Extinct,EPM,0,RM,1
Adenophorus periens,United States,North America,Ferns and Allies,2000-2020,NA,NA,Extinct,EPM,0,EA,0
Adenophorus periens,United States,North America,Ferns and Allies,2000-2020,NA,NA,Extinct,CC,0,LWP,1
Adenophorus periens,United States,North America,Ferns and Allies,2000-2020,NA,NA,Extinct,CC,0,SM,0
Adenophorus periens,United States,North America,Ferns and Allies,2000-2020,NA,NA,Extinct,CC,0,LP,0
Adenophorus periens,United States,North America,Ferns and Allies,2000-2020,NA,NA,Extinct,CC,0,RM,1
Adenophorus periens,United States,North America,Ferns and Allies,2000-2020,NA,NA,Extinct,CC,0,EA,0
Adenophorus periens,United States,North America,Ferns and Allies,2000-2020,NA,NA,Extinct,HID,0,LWP,1
Adenophorus periens,United States,North America,Ferns and Allies,2000-2020,NA,NA,Extinct,HID,0,SM,0
Adenophorus periens,United States,North America,Ferns and Allies,2000-2020,NA,NA,Extinct,HID,0,LP,0
Adenophorus periens,United States,North America,Ferns and Allies,2000-2020,NA,NA,Extinct,HID,0,RM,1
Adenophorus periens,United States,North America,Ferns and Allies,2000-2020,NA,NA,Extinct,HID,0,EA,0
Adenophorus periens,United States,North America,Ferns and Allies,2000-2020,NA,NA,Extinct,P,0,LWP,1
Adenophorus periens,United States,North America,Ferns and Allies,2000-2020,NA,NA,Extinct,P,0,SM,0
Adenophorus periens,United States,North America,Ferns and Allies,2000-2020,NA,NA,Extinct,P,0,LP,0
Adenophorus periens,United States,North America,Ferns and Allies,2000-2020,NA,NA,Extinct,P,0,RM,1
Adenophorus periens,United States,North America,Ferns and Allies,2000-2020,NA,NA,Extinct,P,0,EA,0
Adenophorus periens,United States,North America,Ferns and Allies,2000-2020,NA,NA,Extinct,TS,0,LWP,1
Adenophorus periens,United States,North America,Ferns and Allies,2000-2020,NA,NA,Extinct,TS,0,SM,0
Adenophorus periens,United States,North America,Ferns and Allies,2000-2020,NA,NA,Extinct,TS,0,LP,0
Adenophorus periens,United States,North America,Ferns and Allies,2000-2020,NA,NA,Extinct,TS,0,RM,1
Adenophorus periens,United States,North America,Ferns and Allies,2000-2020,NA,NA,Extinct,TS,0,EA,0
Adenophorus periens,United States,North America,Ferns and Allies,2000-2020,NA,NA,Extinct,NSM,0,LWP,1
Adenophorus periens,United States,North America,Ferns and Allies,2000-2020,NA,NA,Extinct,NSM,0,SM,0
Adenophorus periens,United States,North America,Ferns and Allies,2000-2020,NA,NA,Extinct,NSM,0,LP,0
Adenophorus periens,United States,North America,Ferns and Allies,2000-2020,NA,NA,Extinct,NSM,0,RM,1
Adenophorus periens,United States,North America,Ferns and Allies,2000-2020,NA,NA,Extinct,NSM,0,EA,0
Adenophorus periens,United States,North America,Ferns and Allies,2000-2020,NA,NA,Extinct,GE,1,LWP,1
Adenophorus periens,United States,North America,Ferns and Allies,2000-2020,NA,NA,Extinct,GE,1,SM,0
Adenophorus periens,United States,North America,Ferns and Allies,2000-2020,NA,NA,Extinct,GE,1,LP,0
Adenophorus periens,United States,North America,Ferns and Allies,2000-2020,NA,NA,Extinct,GE,1,RM,1
Adenophorus periens,United States,North America,Ferns and Allies,2000-2020,NA,NA,Extinct,GE,1,EA,0
Adiantum lianxianense,China,Asia,Ferns and Allies,2000-2020,1,1,Extinct,AA,0,LWP,0
Adiantum lianxianense,China,Asia,Ferns and Allies,2000-2020,1,1,Extinct,AA,0,SM,0
Adiantum lianxianense,China,Asia,Ferns and Allies,2000-2020,1,1,Extinct,AA,0,LP,0
Adiantum lianxianense,China,Asia,Ferns and Allies,2000-2020,1,1,Extinct,AA,0,RM,0
Adiantum lianxianense,China,Asia,Ferns and Allies,2000-2020,1,1,Extinct,AA,0,EA,0
Adiantum lianxianense,China,Asia,Ferns and Allies,2000-2020,1,1,Extinct,BRU,0,LWP,0
Adiantum lianxianense,China,Asia,Ferns and Allies,2000-2020,1,1,Extinct,BRU,0,SM,0
Adiantum lianxianense,China,Asia,Ferns and Allies,2000-2020,1,1,Extinct,BRU,0,LP,0
Adiantum lianxianense,China,Asia,Ferns and Allies,2000-2020,1,1,Extinct,BRU,0,RM,0
Adiantum lianxianense,China,Asia,Ferns and Allies,2000-2020,1,1,Extinct,BRU,0,EA,0
Adiantum lianxianense,China,Asia,Ferns and Allies,2000-2020,1,1,Extinct,RCD,0,LWP,0
Adiantum lianxianense,China,Asia,Ferns and Allies,2000-2020,1,1,Extinct,RCD,0,SM,0
Adiantum lianxianense,China,Asia,Ferns and Allies,2000-2020,1,1,Extinct,RCD,0,LP,0
Adiantum lianxianense,China,Asia,Ferns and Allies,2000-2020,1,1,Extinct,RCD,0,RM,0
Adiantum lianxianense,China,Asia,Ferns and Allies,2000-2020,1,1,Extinct,RCD,0,EA,0
Adiantum lianxianense,China,Asia,Ferns and Allies,2000-2020,1,1,Extinct,ISGD,0,LWP,0
Adiantum lianxianense,China,Asia,Ferns and Allies,2000-2020,1,1,Extinct,ISGD,0,SM,0
Adiantum lianxianense,China,Asia,Ferns and Allies,2000-2020,1,1,Extinct,ISGD,0,LP,0
Adiantum lianxianense,China,Asia,Ferns and Allies,2000-2020,1,1,Extinct,ISGD,0,RM,0
Adiantum lianxianense,China,Asia,Ferns and Allies,2000-2020,1,1,Extinct,ISGD,0,EA,0
Adiantum lianxianense,China,Asia,Ferns and Allies,2000-2020,1,1,Extinct,EPM,0,LWP,0
Adiantum lianxianense,China,Asia,Ferns and Allies,2000-2020,1,1,Extinct,EPM,0,SM,0
Adiantum lianxianense,China,Asia,Ferns and Allies,2000-2020,1,1,Extinct,EPM,0,LP,0
Adiantum lianxianense,China,Asia,Ferns and Allies,2000-2020,1,1,Extinct,EPM,0,RM,0
